participant,gender,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating
TXNOY,Female,ndp,2,delta,0.4610969375332905,1.9385398220842416,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,3,delta,0.4489545966737909,1.9743793529329379,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,4,delta,0.6879068029713431,2.3098905617749574,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,5,delta,0.9271693443163853,2.6280351515679556,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,6,delta,0.9611976878425814,2.550686369218954,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,7,delta,0.8124976016373946,2.0904141476659004,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,8,delta,0.6574716231261752,1.603993334837452,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,9,delta,0.6236686090245009,1.4180611370990628,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,10,delta,0.6583918584669997,1.5338039191342174,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,11,delta,0.6172111020768072,1.6882278018827717,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,12,delta,0.5182432802203634,1.724035830114488,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,13,delta,0.5177763772873747,1.6991805744840747,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,14,delta,0.7119500754830328,1.7260997513922507,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,15,delta,0.8961193433801624,1.8073915960622067,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,16,delta,0.7043448355256903,1.8290107677971426,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,17,delta,0.15470710832225976,1.7501070268820373,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,18,delta,-0.34110759787113487,1.673205070273291,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,19,delta,-0.4278949080471941,1.6837869059289066,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,20,delta,-0.17217506016338247,1.7446586091056284,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,21,delta,-0.0231610848861461,1.7477246360691834,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,22,delta,-0.31271255130653475,1.674209408836814,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,23,delta,-0.8155762947586311,1.6171552315032773,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,24,delta,-1.0818750183242574,1.669498735428557,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,25,delta,-0.9302349852165432,1.8091956397592188,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,26,delta,-0.5886526478385747,1.914625602517046,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,27,delta,-0.4709211599995129,1.8942095987242502,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,28,delta,-0.6949300696835863,1.7543471809066733,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,29,delta,-0.9866261801602751,1.5942813693872557,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,30,delta,-1.041588068959815,1.523990247852432,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,31,delta,-0.8158988514406336,1.5605156550754227,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,32,delta,-0.4486667959971382,1.627855364315216,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,33,delta,-0.19301136627217508,1.6278382199659571,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,34,delta,-0.1492755070779963,1.546081280190002,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,35,delta,-0.1695316507283522,1.4850366205906056,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,36,delta,-0.2366488770131696,1.5497447518005285,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,37,delta,-1.9944065922167735,2.207543687723729,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,38,delta,-1.8102125458617202,4.085501631417346,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,39,delta,-0.37137057266937834,5.3603908972446925,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,40,delta,0.1129339010448085,5.703261618669764,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,41,delta,0.25464646287374926,5.693752133082764,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,42,delta,0.28930286431431895,5.579218242567615,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,43,delta,0.2582814337836883,5.469471540496052,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,44,delta,0.15907498717044888,5.529677224548696,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,45,delta,0.14028128403978712,5.750072690163617,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,46,delta,0.254092064162589,5.793878182350277,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,47,delta,0.3362829417770241,5.67331730058671,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,48,delta,0.3576928408173723,5.5354369952018185,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,49,delta,0.2914808454951441,5.517051434074428,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,50,delta,0.18080911113202625,5.706435106064518,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,51,delta,0.20982925820385034,5.82510676833544,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,52,delta,0.28896309767209516,5.731121711144207,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,53,delta,0.3306580130947099,5.563033196453984,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,54,delta,0.30349887967464984,5.34847080337086,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,55,delta,0.1029651056372538,4.992608727683686,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,56,delta,-0.6422321015508015,4.206274340966413,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,57,delta,-1.981369927806559,2.7869526421959683,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,58,delta,-0.9408449878665164,1.781906217125719,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,59,delta,-0.035545431410154316,0.4737382728360309,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,0,theta,0.40125975496923694,12.095746807236281,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,1,theta,-0.09315149822276148,12.103132484496973,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,2,theta,-0.6678543827364471,11.54556048498302,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,3,theta,-0.6227137495985691,10.696979599565195,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,4,theta,0.03501713727706601,9.9474120800231,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,5,theta,0.766026151896865,9.473170910328822,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,6,theta,1.205935472507198,9.244450175512444,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,7,theta,1.3321718292073808,9.123312632373342,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,8,theta,1.3870079729888563,8.91912913535797,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,9,theta,1.438161991980703,8.570877841289938,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,10,theta,1.303694249230185,8.240926644965327,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,11,theta,0.891121146895399,8.136203685255277,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,12,theta,0.5378223269458502,8.299169815564564,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,13,theta,0.581984104674218,8.598641030572416,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,14,theta,0.954977335947989,8.995979985678364,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,15,theta,1.2334012773722716,9.611826397296957,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,16,theta,1.255058428733804,10.376975197981288,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,17,theta,1.31991309556693,10.845094558905446,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,18,theta,1.5948656773236847,10.620688031845411,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,19,theta,1.75030435964635,10.006795292186363,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,20,theta,1.2621067478765546,9.852948949094174,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,21,theta,0.07656356980003842,10.483471825601601,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,22,theta,-1.1777904364051413,11.293903058885192,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,23,theta,-1.8912496799069318,11.443528537339397,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,24,theta,-2.0293524187780267,10.83579383955476,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,25,theta,-2.0071491659557843,10.29437462171045,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,26,theta,-2.2779801040365424,10.544209206464377,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,27,theta,-2.7731094033986023,11.295698636363992,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,28,theta,-3.0763229150693725,11.60024630679387,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,29,theta,-3.0429826669890847,11.018701559613572,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,30,theta,-2.822323320004723,10.038048479947651,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,31,theta,-2.4894613799331307,9.459120222926298,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,32,theta,-2.183352307103032,9.605053822920485,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,33,theta,-2.0889888496654017,10.066466167285338,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,34,theta,-2.214529649968272,10.239671859643696,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,35,theta,-2.178307542103953,9.98032977721794,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,36,theta,-1.3776871653852645,9.662576533963588,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,37,theta,-0.9915728918059514,9.737381020884168,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,38,theta,-0.32998586337211044,9.99267705651151,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,39,theta,0.2278202545024115,9.816116246855023,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,40,theta,0.37624893154723793,9.590294632930156,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,41,theta,0.42924742046060516,9.522091454974987,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,42,theta,0.446250298201603,9.589593246908976,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,43,theta,0.4159720784868455,9.811232958364535,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,44,theta,0.33276396061006963,10.106864428427663,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,45,theta,0.3284358169191268,10.059155543586009,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,46,theta,0.4085325919930938,9.75093285044271,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,47,theta,0.45231758574071534,9.61594044786597,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,48,theta,0.4280612801845969,9.716943754830865,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,49,theta,0.3261357476753197,10.01601152664583,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,50,theta,0.2548489128290914,10.226910858379672,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,51,theta,0.34298352123844467,10.032943160568873,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,52,theta,0.42956497385940295,9.826084643130297,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,53,theta,0.43265872231322966,9.850809269239358,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,54,theta,0.34174878608948767,10.151688400438658,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,55,theta,0.053168167788275156,10.92817897723085,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,56,theta,-0.7879695279353989,12.437724774025117,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,57,theta,-2.0504303411719924,13.386423332063206,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,58,theta,-0.477906532295826,12.488318149304115,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,59,theta,0.040797277965203715,3.4322794710962157,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,0,alpha,-1.1199969495175566,13.934389717541611,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,1,alpha,-1.2856863201620037,14.010727771012014,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,2,alpha,-1.813723543626434,13.570853290382,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,3,alpha,-2.105834418063502,13.34497792091506,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,4,alpha,-1.8815913004520777,13.770561964174112,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,5,alpha,-1.3136134292273862,14.583879689032829,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,6,alpha,-0.7321396651515553,15.076178695985195,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,7,alpha,-0.45236683188039173,14.943484556649386,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,8,alpha,-0.5354007706437276,14.441183789153879,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,9,alpha,-0.8235000352791761,13.923206793125212,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,10,alpha,-0.935312937846497,13.538776283087241,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,11,alpha,-0.6217319825279244,13.2645716426844,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,12,alpha,-0.12661386287990872,13.133890864500618,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,13,alpha,0.10174016742095837,13.20371168873779,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,14,alpha,-0.1467619105145186,13.380287646871643,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,15,alpha,-0.5573916749834069,13.287511088081999,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,16,alpha,-0.648879438184526,12.63341508736994,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,17,alpha,-0.5166979410577159,11.71167887395492,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,18,alpha,-0.6339851022604357,11.095984991712376,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,19,alpha,-1.3257972555606923,11.090244522811137,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,20,alpha,-2.222390269157019,11.427522465331325,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,21,alpha,-2.5865400613354304,11.449702984109082,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,22,alpha,-2.2316604750005933,10.869114710871273,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,23,alpha,-1.6384413187099511,10.068448293853539,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,24,alpha,-1.2361568648580157,9.724815781528733,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,25,alpha,-0.9227743784406996,10.139568744282107,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,26,alpha,-0.4836451879930266,10.882588465111933,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,27,alpha,0.11225077028288943,11.257044107203303,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,28,alpha,0.705359800545418,11.031160242241622,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,29,alpha,1.0572130980573586,10.541728267380439,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,30,alpha,1.0993686326877619,10.3248664489941,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,31,alpha,1.0778884687449715,10.582506323021953,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,32,alpha,1.3424958359429624,11.005496369572977,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,33,alpha,2.1211607552867875,11.16794938087855,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,34,alpha,3.1092357510897006,11.068434590898736,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,35,alpha,3.887773737960405,10.984905524320315,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,36,alpha,4.142581614212956,11.03545939775227,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,37,alpha,1.878382415688117,11.482972352520505,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,38,alpha,-0.21899806553354395,12.83967850195742,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,39,alpha,-0.4868580545442853,14.06726084289824,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,40,alpha,-0.500568395181519,14.604881840771068,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,41,alpha,-0.4981045634583676,14.79032773267474,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,42,alpha,-0.4852262397182745,14.84436036257912,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,43,alpha,-0.4357241913210803,14.835335677838298,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,44,alpha,-0.3537276656218449,14.793758856149715,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,45,alpha,-0.3459492838437388,14.811265339051433,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,46,alpha,-0.42025310096986246,14.905936153937777,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,47,alpha,-0.4766489106660803,14.977324265188551,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,48,alpha,-0.4762996877103216,14.98595978377282,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,49,alpha,-0.4285857507232542,14.927466216398997,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,50,alpha,-0.4107237890301825,14.850115735081406,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,51,alpha,-0.47594025631435777,14.886066323153319,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,52,alpha,-0.5362517436228504,14.977111594714557,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,53,alpha,-0.5298665583579307,15.011620314628729,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,54,alpha,-0.42759747384103264,14.932276813023794,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,55,alpha,-0.1726143797330426,14.62928379881211,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,56,alpha,0.2933192675770382,13.928816767674386,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,57,alpha,0.8325212946690552,13.072801358841076,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,58,alpha,1.4911768569878383,12.780876482990669,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,59,alpha,0.461318377594091,3.5857616630763767,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,0,beta,0.3877049040711569,39.720201063571864,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,1,beta,0.425600663471819,39.7421885964313,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,2,beta,1.389734932333731,40.31903265374255,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,3,beta,2.4533141394631244,40.52391248559282,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,4,beta,3.110769420254911,39.93830091719536,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,5,beta,3.2514677103161276,39.083868861859386,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,6,beta,2.677227885298322,38.76447756164256,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,7,beta,1.3594689979801018,39.18722583059758,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,8,beta,-0.22970475649528055,39.91900804688034,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,9,beta,-1.5270603491423813,40.553376084426674,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,10,beta,-2.3369551968025846,40.96748178232893,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,11,beta,-2.6568086365261436,41.08068611730246,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,12,beta,-2.661952583159831,40.73599590400073,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,13,beta,-2.6822324701412796,39.934625715038784,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,14,beta,-2.7231811913048816,38.98934574795753,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,15,beta,-2.5709476271516394,38.25107327815823,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,16,beta,-2.3560093191942997,38.05859155632088,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,17,beta,-2.4691466164599305,38.59027911186357,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,18,beta,-3.11944052802189,39.561509974269754,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,19,beta,-3.890989427937832,40.29618522283067,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,20,beta,-4.031600346329071,40.208788711982024,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,21,beta,-3.323056289926477,39.556733356708165,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,22,beta,-2.4550602562285846,39.136614710365954,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,23,beta,-2.122500354180204,39.44972708649393,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,24,beta,-2.2787189612235466,40.013420615406375,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,25,beta,-2.012625991623814,39.88863447339936,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,26,beta,-0.4531744477550177,38.929084846968394,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,27,beta,1.5819747262741117,38.08136025098882,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,28,beta,2.5001960435120054,38.328542656822826,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,29,beta,2.0664094632047707,39.58860661535297,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,30,beta,1.2498411030414474,40.83428975672797,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,31,beta,0.8514617093110175,41.292707127207194,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,32,beta,0.8772176107462073,41.085991897910404,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,33,beta,0.5290395954259282,40.77185426333048,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,34,beta,-0.36105137790265474,40.60650281671802,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,35,beta,-1.3081690138205246,40.52318918247337,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,36,beta,-1.8698078423951756,40.57561413069654,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,37,beta,0.5124861294650529,40.25511954272182,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,38,beta,-0.124446428344406,39.81574035032125,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,39,beta,-1.0096196207385546,40.88211461492952,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,40,beta,-1.0831883404851084,41.86560964852651,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,41,beta,-1.14368635437296,42.32808876133299,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,42,beta,-1.2843697257588147,42.42526695108191,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,43,beta,-1.4645545427804905,42.0610848798661,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,44,beta,-1.5091685363147889,41.275567358352006,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,45,beta,-1.3642813353115528,41.16811764333995,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,46,beta,-1.2551543803430079,41.914730002512265,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,47,beta,-1.2855709613823123,42.385535946606495,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,48,beta,-1.4250624207305052,42.27481735516987,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,49,beta,-1.4938892235014194,41.590698664600055,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,50,beta,-1.3069530907437326,41.087212730556104,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,51,beta,-1.1167110358784527,41.670080717609096,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,52,beta,-1.0968637480231962,42.31394894443336,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,53,beta,-1.2179825275311913,42.408132847110124,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,54,beta,-1.3788060438643654,41.93165481158123,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,55,beta,-1.3633799959067332,40.65697878645932,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,56,beta,-0.12271543179600286,38.44939755271959,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,57,beta,4.022946465639457,37.88845005490639,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,58,beta,1.6406523852716504,39.6625555698658,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,59,beta,-0.14109908863530407,11.32726523034243,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,0,gamma,0.1785979789356773,30.310340676040767,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,1,gamma,1.0181780758018917,30.477391827418842,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,2,gamma,1.3516257703690542,31.112374586504842,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,3,gamma,0.4803923814014581,31.942623604056394,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,4,gamma,-1.3772849104807818,32.55408769139162,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,5,gamma,-3.126952968447597,32.797317234331395,6.784375,4.824999999999999,5.996874999999999
TXNOY,Female,ndp,6,gamma,-3.6799103339672214,32.93932507986846,6.784375,4.824999999999999,5.996874999999999
